death_rate,cancer_rate,income,poplulation,poverty,white,black,asian,married,birth
174.70 ,487.30 ,47.00 ,41.88 ,16.30 ,97.11 ,0.70 ,0.53 ,52.98 ,6.64 
144.90 ,432.90 ,47.00 ,44.95 ,13.40 ,87.90 ,7.04 ,1.30 ,54.40 ,4.74 
199.40 ,487.70 ,43.00 ,53.12 ,16.20 ,96.80 ,0.89 ,0.39 ,51.90 ,5.10 
179.30 ,496.80 ,44.00 ,40.40 ,14.10 ,97.90 ,0.49 ,0.50 ,52.20 ,5.30 
186.30 ,482.50 ,55.00 ,208.26 ,10.70 ,94.00 ,2.90 ,0.90 ,52.20 ,4.90 
179.40 ,437.20 ,48.00 ,51.20 ,13.90 ,93.90 ,3.50 ,0.50 ,54.50 ,4.00 
175.30 ,476.60 ,53.00 ,357.96 ,10.10 ,95.00 ,2.36 ,0.80 ,52.30 ,4.00 
191.70 ,529.80 ,55.00 ,27.80 ,10.90 ,97.30 ,0.73 ,0.40 ,51.60 ,4.60 
170.20 ,488.70 ,58.00 ,442.87 ,10.20 ,88.80 ,5.86 ,1.40 ,53.50 ,4.69 
142.20 ,473.20 ,68.00 ,49.08 ,8.00 ,95.30 ,1.30 ,1.60 ,54.30 ,4.40 
184.10 ,491.80 ,61.00 ,164.80 ,9.30 ,92.50 ,1.40 ,2.40 ,47.70 ,5.30 
164.00 ,469.00 ,69.00 ,82.42 ,9.50 ,89.60 ,3.50 ,1.70 ,46.90 ,2.90 
173.60 ,473.30 ,47.00 ,633.47 ,18.30 ,73.50 ,9.60 ,4.10 ,40.00 ,4.90 
162.20 ,492.30 ,70.00 ,126.52 ,10.40 ,93.40 ,1.50 ,1.80 ,52.90 ,3.10 
183.70 ,430.90 ,35.00 ,24.93 ,21.40 ,69.90 ,27.90 ,0.00 ,47.30 ,5.80 
164.30 ,384.50 ,48.00 ,165.83 ,16.60 ,69.70 ,24.80 ,0.80 ,48.90 ,5.60 
197.60 ,400.80 ,25.00 ,9.43 ,39.90 ,24.67 ,73.80 ,0.00 ,30.90 ,8.63 
177.30 ,475.40 ,43.00 ,194.69 ,16.70 ,80.10 ,16.40 ,0.90 ,51.30 ,6.30 
187.50 ,437.60 ,30.00 ,14.88 ,29.70 ,35.83 ,62.30 ,0.40 ,38.20 ,10.60 
212.10 ,396.70 ,32.00 ,21.73 ,27.00 ,51.70 ,45.00 ,0.71 ,41.20 ,6.00 
146.90 ,442.10 ,55.00 ,179.59 ,12.90 ,73.60 ,18.60 ,1.20 ,54.10 ,6.30 
175.80 ,462.00 ,52.00 ,202.79 ,13.70 ,67.30 ,24.50 ,2.49 ,51.70 ,5.70 
150.90 ,468.00 ,41.00 ,14.78 ,19.30 ,54.20 ,42.40 ,0.00 ,47.80 ,5.43 
173.70 ,462.10 ,52.00 ,389.26 ,16.80 ,67.20 ,28.70 ,1.40 ,41.10 ,4.80 
187.80 ,494.20 ,38.00 ,56.19 ,22.30 ,75.60 ,20.10 ,0.60 ,46.50 ,6.40 
215.60 ,492.80 ,37.00 ,32.27 ,22.50 ,60.10 ,38.40 ,0.10 ,41.40 ,6.70 
206.20 ,428.10 ,34.00 ,46.02 ,26.40 ,63.90 ,33.20 ,0.53 ,45.70 ,4.35 
194.10 ,479.90 ,32.00 ,33.78 ,27.00 ,48.40 ,48.90 ,0.20 ,43.20 ,6.16 
211.70 ,459.00 ,35.00 ,37.73 ,23.00 ,57.80 ,38.40 ,0.00 ,40.70 ,6.10 
206.80 ,451.30 ,35.00 ,67.55 ,25.30 ,56.60 ,40.60 ,0.60 ,43.50 ,6.10 
204.70 ,425.30 ,30.00 ,31.23 ,29.80 ,47.40 ,46.60 ,0.20 ,41.00 ,5.53 
172.90 ,483.10 ,56.00 ,152.48 ,12.80 ,68.10 ,25.50 ,1.71 ,52.10 ,6.00 
157.80 ,399.80 ,44.00 ,26.51 ,17.50 ,59.00 ,36.60 ,0.34 ,48.90 ,3.62 
201.90 ,460.40 ,35.00 ,22.75 ,23.10 ,39.10 ,57.40 ,0.27 ,44.20 ,2.01 
195.50 ,443.60 ,42.00 ,138.90 ,19.50 ,54.90 ,41.70 ,1.20 ,45.30 ,5.70 
190.90 ,484.60 ,44.00 ,61.30 ,19.60 ,64.00 ,32.70 ,0.40 ,49.90 ,5.10 
175.40 ,461.70 ,49.00 ,491.86 ,14.70 ,76.20 ,18.30 ,2.10 ,50.50 ,5.20 
183.20 ,389.40 ,48.00 ,17.46 ,16.20 ,78.70 ,12.30 ,0.40 ,54.50 ,3.64 
160.00 ,419.30 ,53.00 ,45.46 ,14.00 ,93.20 ,2.30 ,0.30 ,55.10 ,4.10 
159.30 ,412.10 ,47.00 ,40.52 ,16.00 ,73.70 ,7.10 ,0.20 ,50.70 ,4.69 
182.10 ,435.60 ,46.00 ,21.90 ,17.30 ,87.60 ,2.88 ,3.54 ,52.50 ,7.09 
215.50 ,403.30 ,40.00 ,13.56 ,16.30 ,94.30 ,1.70 ,0.70 ,50.50 ,6.80 
131.20 ,368.10 ,32.00 ,422.16 ,34.50 ,92.10 ,0.57 ,0.70 ,52.50 ,6.20 
182.20 ,466.00 ,37.00 ,12.68 ,23.90 ,72.00 ,17.40 ,0.30 ,51.30 ,9.10 
136.90 ,305.10 ,58.00 ,5.97 ,8.60 ,95.60 ,1.10 ,0.30 ,58.60 ,6.24 
179.00 ,374.40 ,39.00 ,30.31 ,19.10 ,79.10 ,17.30 ,0.40 ,50.10 ,4.00 
163.30 ,376.90 ,42.00 ,7.66 ,19.40 ,88.40 ,0.57 ,0.40 ,59.30 ,7.67 
183.00 ,445.80 ,77.00 ,38.86 ,10.70 ,84.07 ,7.94 ,1.30 ,64.00 ,5.78 
174.10 ,454.80 ,38.00 ,51.54 ,20.10 ,80.40 ,14.60 ,0.50 ,51.80 ,5.00 
192.30 ,441.60 ,39.00 ,7.09 ,22.00 ,80.80 ,9.60 ,1.88 ,53.80 ,12.10 
167.30 ,421.40 ,50.00 ,10.36 ,13.50 ,94.80 ,0.70 ,0.39 ,57.80 ,4.40 
187.50 ,437.30 ,39.00 ,2.95 ,20.70 ,85.70 ,3.90 ,0.03 ,52.90 ,7.36 
151.80 ,448.80 ,41.00 ,3.24 ,14.90 ,94.20 ,0.77 ,0.10 ,53.70 ,0.00 
182.50 ,394.50 ,37.00 ,8.34 ,22.60 ,93.40 ,2.40 ,0.80 ,57.90 ,3.60 
187.20 ,389.80 ,38.00 ,3.04 ,19.30 ,83.80 ,3.50 ,0.20 ,58.60 ,4.70 
177.40 ,393.80 ,46.00 ,20.87 ,16.00 ,80.10 ,13.60 ,0.18 ,56.90 ,6.20 
158.30 ,410.90 ,64.00 ,129.05 ,9.20 ,91.00 ,2.00 ,0.86 ,61.40 ,6.20 
197.70 ,432.10 ,38.00 ,13.43 ,19.70 ,96.00 ,0.42 ,0.30 ,54.30 ,9.40 
156.80 ,330.70 ,40.00 ,4.08 ,26.50 ,93.50 ,0.50 ,0.80 ,61.10 ,11.60 
169.20 ,428.10 ,57.00 ,39.23 ,15.30 ,92.20 ,2.40 ,0.70 ,55.60 ,7.43 
184.50 ,446.10 ,47.00 ,75.50 ,14.80 ,71.50 ,15.20 ,2.00 ,58.00 ,6.04 
192.30 ,342.60 ,32.00 ,1.43 ,20.90 ,83.20 ,10.50 ,0.00 ,56.20 ,8.60 
150.10 ,367.00 ,61.00 ,5.05 ,9.50 ,56.20 ,3.50 ,0.00 ,55.70 ,11.90 
165.60 ,360.80 ,49.00 ,3.71 ,13.70 ,56.60 ,0.30 ,0.00 ,64.10 ,5.20 
174.10 ,334.70 ,36.00 ,5.98 ,24.10 ,90.00 ,3.90 ,0.00 ,52.70 ,4.20 
177.90 ,537.20 ,43.00 ,7.12 ,12.40 ,89.00 ,1.30 ,0.97 ,49.50 ,9.40 
165.40 ,437.50 ,41.00 ,13.52 ,20.20 ,77.50 ,5.80 ,0.80 ,53.20 ,8.00 
180.80 ,402.00 ,41.00 ,18.95 ,19.20 ,87.90 ,1.00 ,0.30 ,53.80 ,9.00 
184.10 ,382.00 ,38.00 ,5.22 ,20.00 ,84.90 ,8.70 ,0.75 ,59.20 ,11.30 
167.10 ,429.00 ,45.00 ,20.80 ,18.00 ,70.70 ,10.00 ,0.10 ,51.60 ,4.10 
151.40 ,300.10 ,35.00 ,2.21 ,22.10 ,88.30 ,6.10 ,0.00 ,51.70 ,6.79 
148.00 ,328.30 ,36.00 ,10.98 ,25.00 ,95.30 ,0.50 ,0.22 ,37.20 ,2.50 
202.70 ,386.30 ,37.00 ,3.50 ,19.40 ,92.30 ,5.66 ,0.40 ,48.70 ,0.30 
166.70 ,323.80 ,35.00 ,11.39 ,26.00 ,85.70 ,0.90 ,0.37 ,45.50 ,7.80 
196.80 ,428.70 ,36.00 ,18.17 ,19.90 ,92.90 ,2.80 ,0.36 ,45.40 ,4.00 
190.10 ,436.40 ,55.00 ,159.44 ,12.80 ,85.30 ,4.20 ,0.80 ,48.80 ,10.60 
122.60 ,261.00 ,35.00 ,1.89 ,22.50 ,97.60 ,0.20 ,0.00 ,53.50 ,1.60 
175.40 ,436.20 ,61.00 ,163.63 ,11.00 ,81.30 ,9.20 ,0.61 ,62.50 ,5.90 
142.90 ,380.90 ,40.00 ,835.59 ,23.40 ,82.80 ,3.50 ,1.10 ,50.20 ,5.63 
144.80 ,388.10 ,41.00 ,41.12 ,21.80 ,90.90 ,1.50 ,0.68 ,48.40 ,5.10 
151.90 ,374.90 ,35.00 ,17.14 ,23.70 ,70.60 ,24.80 ,0.24 ,45.80 ,4.00 
179.10 ,410.40 ,43.00 ,33.69 ,17.10 ,87.70 ,6.80 ,0.60 ,53.80 ,4.50 
158.10 ,386.30 ,49.00 ,25.11 ,10.90 ,90.00 ,7.20 ,0.10 ,56.90 ,5.06 
163.30 ,418.60 ,44.00 ,3.83 ,15.40 ,89.50 ,3.53 ,0.50 ,50.30 ,5.80 
173.50 ,376.70 ,36.00 ,5.90 ,23.70 ,91.60 ,2.90 ,0.10 ,53.90 ,4.50 
133.40 ,399.00 ,88.00 ,716.09 ,8.80 ,52.50 ,20.80 ,18.40 ,65.80 ,5.30 
156.30 ,413.30 ,42.00 ,10.65 ,16.40 ,89.20 ,5.10 ,0.00 ,52.20 ,4.70 
180.20 ,410.40 ,46.00 ,19.69 ,16.70 ,79.80 ,16.20 ,0.30 ,52.30 ,2.60 
155.70 ,344.10 ,34.00 ,18.79 ,26.00 ,73.30 ,4.20 ,0.45 ,51.80 ,8.10 
164.80 ,331.10 ,50.00 ,20.05 ,14.00 ,91.43 ,1.84 ,0.50 ,64.80 ,6.11 
191.20 ,443.80 ,58.00 ,322.23 ,14.30 ,77.92 ,13.30 ,3.31 ,51.10 ,5.30 
164.80 ,259.50 ,49.00 ,6.42 ,28.00 ,84.90 ,5.00 ,0.06 ,56.30 ,1.26 
157.50 ,414.00 ,52.00 ,25.96 ,12.50 ,94.80 ,0.30 ,0.20 ,56.70 ,6.80 
139.80 ,435.00 ,49.00 ,7.53 ,15.30 ,72.20 ,5.60 ,0.10 ,57.40 ,5.70 
179.20 ,369.70 ,42.00 ,20.57 ,18.30 ,56.40 ,6.70 ,0.10 ,51.20 ,6.20 
178.70 ,512.80 ,49.00 ,23.21 ,14.20 ,85.80 ,4.80 ,0.40 ,52.30 ,7.30 
182.30 ,461.90 ,49.00 ,125.47 ,15.30 ,86.90 ,6.00 ,1.10 ,50.40 ,6.10 
189.90 ,441.00 ,50.00 ,124.11 ,18.20 ,74.70 ,20.10 ,1.41 ,45.40 ,6.60 
198.40 ,352.50 ,44.00 ,27.51 ,18.60 ,74.70 ,16.00 ,0.10 ,49.20 ,3.15 
162.90 ,424.40 ,61.00 ,151.25 ,10.40 ,78.70 ,7.18 ,1.60 ,58.50 ,5.30 
173.40 ,400.80 ,40.00 ,34.36 ,24.00 ,84.10 ,4.90 ,0.40 ,53.00 ,7.30 
223.20 ,415.80 ,33.00 ,3.14 ,24.50 ,81.70 ,7.50 ,0.30 ,51.50 ,8.12 
182.80 ,423.40 ,41.00 ,8.16 ,16.20 ,97.00 ,1.00 ,0.20 ,56.80 ,5.68 
129.10 ,448.00 ,50.00 ,5.61 ,12.70 ,94.40 ,0.13 ,0.40 ,60.60 ,6.80 
142.30 ,410.40 ,36.00 ,3.84 ,18.70 ,85.20 ,8.89 ,0.23 ,47.40 ,11.00 
190.70 ,459.50 ,53.00 ,55.87 ,12.90 ,91.10 ,5.81 ,0.60 ,57.40 ,5.51 
161.40 ,433.80 ,54.00 ,4538.03 ,17.30 ,63.10 ,18.90 ,6.60 ,46.90 ,6.00 
176.30 ,429.70 ,48.00 ,66.75 ,17.10 ,72.90 ,21.70 ,0.53 ,56.10 ,5.80 
116.70 ,275.70 ,64.00 ,6.19 ,10.50 ,83.66 ,8.40 ,0.10 ,68.70 ,10.40 
172.40 ,387.40 ,35.00 ,5.74 ,25.10 ,88.30 ,3.30 ,0.97 ,50.30 ,4.52 
149.50 ,399.80 ,59.00 ,194.74 ,17.50 ,84.80 ,3.53 ,1.40 ,49.00 ,4.20 
189.70 ,411.70 ,66.00 ,4.26 ,8.90 ,87.00 ,1.00 ,0.30 ,65.90 ,5.50 
190.00 ,457.80 ,40.00 ,79.55 ,20.20 ,89.30 ,6.80 ,0.60 ,55.20 ,5.80 
123.00 ,341.00 ,34.00 ,842.30 ,33.50 ,91.40 ,0.60 ,1.00 ,56.30 ,6.80 
186.40 ,440.90 ,41.00 ,34.86 ,21.80 ,89.50 ,7.22 ,0.40 ,52.70 ,8.00 
155.20 ,390.10 ,50.00 ,23.43 ,14.40 ,84.60 ,3.52 ,0.36 ,54.60 ,6.60 
167.20 ,438.50 ,55.00 ,55.42 ,12.40 ,93.70 ,0.80 ,0.60 ,57.50 ,6.80 
181.20 ,409.90 ,44.00 ,36.22 ,20.30 ,85.00 ,6.80 ,0.70 ,56.60 ,7.90 
176.80 ,372.10 ,33.00 ,22.79 ,25.90 ,67.40 ,25.60 ,0.10 ,46.00 ,4.00 
181.90 ,441.60 ,47.00 ,37.21 ,17.50 ,83.60 ,5.80 ,0.93 ,47.80 ,7.20 
110.40 ,214.80 ,32.00 ,3.38 ,26.70 ,90.70 ,1.30 ,0.78 ,53.80 ,8.86 
198.50 ,476.80 ,43.00 ,89.84 ,20.50 ,78.70 ,8.40 ,1.20 ,52.70 ,4.40 
158.90 ,422.70 ,51.00 ,21.73 ,13.90 ,89.00 ,2.73 ,0.60 ,48.90 ,7.20 
142.50 ,435.80 ,63.00 ,1.55 ,8.60 ,90.10 ,0.00 ,0.00 ,63.22 ,5.50 
166.40 ,417.20 ,52.00 ,8.88 ,14.90 ,92.50 ,5.10 ,0.00 ,62.60 ,7.00 
189.20 ,409.10 ,52.00 ,14.82 ,14.70 ,88.10 ,7.20 ,0.21 ,57.90 ,5.20 
188.90 ,448.10 ,41.00 ,35.51 ,17.70 ,79.30 ,16.30 ,0.40 ,52.50 ,3.42 
168.00 ,294.60 ,46.00 ,2.16 ,13.10 ,90.90 ,0.31 ,1.10 ,55.20 ,0.00 
187.70 ,445.60 ,41.00 ,254.31 ,21.20 ,58.10 ,33.60 ,3.50 ,41.40 ,5.80 
202.20 ,385.10 ,36.00 ,5.20 ,22.50 ,94.70 ,1.26 ,0.00 ,55.50 ,17.30 
164.60 ,353.80 ,46.00 ,41.38 ,20.20 ,93.90 ,0.60 ,0.40 ,51.70 ,8.10 
185.00 ,444.70 ,55.00 ,159.99 ,13.30 ,91.90 ,2.60 ,0.80 ,59.80 ,6.60 
179.90 ,420.30 ,41.00 ,19.97 ,23.40 ,72.50 ,15.40 ,0.40 ,53.50 ,5.62 
178.10 ,424.20 ,43.00 ,14.98 ,22.30 ,63.60 ,9.00 ,0.20 ,48.20 ,9.30 
132.70 ,385.20 ,77.00 ,40.38 ,8.30 ,92.40 ,0.90 ,0.70 ,61.10 ,3.03 
166.30 ,411.20 ,44.00 ,50.96 ,17.60 ,92.40 ,1.60 ,0.85 ,48.40 ,5.30 
183.10 ,376.80 ,38.00 ,4.39 ,18.50 ,94.10 ,0.02 ,0.00 ,51.80 ,6.50 
179.00 ,297.20 ,39.00 ,3.55 ,21.00 ,98.00 ,1.20 ,0.00 ,55.70 ,0.00 
164.10 ,445.20 ,40.00 ,31.86 ,22.80 ,85.80 ,4.10 ,2.00 ,42.70 ,5.20 
165.20 ,352.00 ,36.00 ,3.86 ,21.30 ,87.00 ,7.38 ,0.10 ,49.30 ,4.10 
187.30 ,469.50 ,41.00 ,49.44 ,18.60 ,81.00 ,12.50 ,0.80 ,51.50 ,5.30 
183.60 ,373.60 ,37.00 ,13.39 ,22.60 ,87.20 ,5.80 ,0.20 ,53.40 ,6.70 
215.00 ,411.80 ,50.00 ,20.59 ,14.40 ,87.90 ,4.20 ,0.90 ,59.10 ,4.40 
135.70 ,307.10 ,38.00 ,7.63 ,28.10 ,80.00 ,1.00 ,0.00 ,49.92 ,11.30 
148.20 ,414.20 ,47.00 ,19.84 ,13.80 ,78.10 ,6.97 ,0.38 ,57.80 ,5.64 
143.40 ,365.50 ,52.00 ,16.90 ,13.00 ,80.10 ,11.50 ,0.40 ,56.80 ,8.30 
205.40 ,405.00 ,45.00 ,17.09 ,13.50 ,87.70 ,7.80 ,0.36 ,51.70 ,8.20 
203.20 ,401.70 ,47.00 ,79.65 ,17.40 ,80.80 ,10.70 ,0.70 ,56.00 ,6.11 
201.80 ,432.20 ,37.00 ,23.32 ,19.60 ,78.60 ,17.60 ,0.60 ,51.00 ,4.70 
106.10 ,318.90 ,60.00 ,3.57 ,10.60 ,86.30 ,0.40 ,0.80 ,58.40 ,10.10 
147.10 ,316.60 ,51.00 ,12.23 ,15.50 ,88.40 ,3.30 ,1.20 ,53.80 ,10.60 
168.70 ,395.80 ,45.00 ,19.80 ,14.90 ,95.20 ,2.20 ,0.30 ,55.50 ,5.10 
163.70 ,430.00 ,45.00 ,299.45 ,17.70 ,79.50 ,7.10 ,2.03 ,43.30 ,5.34 
154.40 ,303.00 ,41.00 ,5.72 ,18.30 ,84.90 ,1.23 ,0.20 ,50.60 ,3.30 
186.90 ,430.60 ,39.00 ,8.34 ,18.90 ,88.90 ,1.64 ,0.00 ,53.20 ,3.53 
181.60 ,432.60 ,43.00 ,245.67 ,19.70 ,77.50 ,14.40 ,1.60 ,47.30 ,4.90 
165.30 ,403.00 ,39.00 ,14.07 ,21.50 ,74.10 ,18.70 ,0.33 ,50.30 ,8.40 
205.00 ,423.40 ,34.00 ,10.16 ,23.10 ,74.70 ,22.90 ,1.62 ,51.30 ,1.70 
153.20 ,331.30 ,61.00 ,5.64 ,12.50 ,84.30 ,2.30 ,0.00 ,54.20 ,2.10 
187.20 ,307.60 ,42.00 ,4.03 ,14.80 ,90.80 ,0.02 ,3.12 ,52.00 ,3.90 
166.60 ,420.80 ,41.00 ,36.77 ,22.10 ,80.40 ,10.20 ,2.10 ,49.70 ,8.92 
150.20 ,355.10 ,32.00 ,57.71 ,26.50 ,93.10 ,0.10 ,0.50 ,57.10 ,8.61 
155.60 ,343.30 ,53.00 ,48.42 ,14.30 ,90.20 ,2.30 ,0.30 ,58.80 ,9.14 
173.90 ,279.30 ,32.00 ,2.16 ,22.70 ,87.20 ,1.19 ,0.00 ,51.90 ,3.70 
148.30 ,388.70 ,74.00 ,161.08 ,9.90 ,82.40 ,6.30 ,1.61 ,51.80 ,7.10 
206.10 ,429.40 ,41.00 ,24.51 ,18.30 ,82.30 ,8.40 ,0.60 ,48.80 ,3.71 
135.80 ,369.10 ,38.00 ,4.90 ,17.10 ,98.40 ,0.20 ,0.00 ,58.50 ,1.50 
211.80 ,434.00 ,41.00 ,9.07 ,20.70 ,80.40 ,11.00 ,0.48 ,56.60 ,2.90 
209.90 ,434.50 ,48.00 ,19.26 ,14.80 ,95.50 ,0.10 ,0.20 ,52.70 ,8.86 
164.90 ,438.10 ,70.00 ,537.56 ,10.90 ,86.40 ,3.54 ,2.51 ,58.80 ,6.10 
179.80 ,407.50 ,42.00 ,22.26 ,14.60 ,79.60 ,2.90 ,8.50 ,63.00 ,10.40 
196.30 ,425.00 ,37.00 ,12.52 ,18.60 ,69.10 ,23.10 ,0.00 ,53.70 ,8.20 
185.90 ,443.50 ,38.00 ,65.66 ,22.70 ,76.20 ,18.30 ,1.60 ,44.60 ,4.90 
201.90 ,442.20 ,43.00 ,48.32 ,20.30 ,76.80 ,13.60 ,0.70 ,51.00 ,7.90 
200.70 ,350.00 ,39.00 ,13.99 ,20.20 ,77.00 ,20.90 ,0.59 ,46.40 ,5.00 
187.70 ,427.30 ,38.00 ,15.11 ,17.90 ,87.90 ,4.20 ,0.35 ,46.70 ,7.61 
163.60 ,400.20 ,51.00 ,359.72 ,16.80 ,86.80 ,4.05 ,1.82 ,44.80 ,5.75 
198.40 ,438.40 ,61.00 ,10.75 ,10.70 ,85.90 ,0.40 ,0.38 ,55.50 ,9.80 
181.30 ,469.00 ,54.00 ,2.07 ,15.60 ,85.40 ,6.95 ,0.50 ,64.50 ,8.80 
200.10 ,484.30 ,48.00 ,84.26 ,16.00 ,87.40 ,8.20 ,1.10 ,51.50 ,5.50 
183.70 ,466.60 ,40.00 ,27.90 ,18.60 ,90.60 ,2.40 ,0.40 ,49.60 ,4.60 
187.00 ,410.00 ,48.00 ,23.77 ,15.50 ,81.00 ,17.60 ,0.50 ,52.40 ,5.20 
176.40 ,456.80 ,67.00 ,126.04 ,9.90 ,93.20 ,1.71 ,0.60 ,62.20 ,4.84 
142.10 ,387.80 ,41.00 ,9.75 ,14.60 ,85.60 ,1.70 ,0.00 ,58.00 ,7.02 
129.00 ,323.10 ,44.00 ,16.20 ,17.80 ,84.80 ,4.30 ,0.20 ,55.30 ,5.50 
215.60 ,522.60 ,41.00 ,46.97 ,18.50 ,83.60 ,11.00 ,0.57 ,50.50 ,7.00 
185.10 ,461.80 ,38.00 ,121.80 ,21.50 ,78.50 ,9.50 ,4.70 ,42.20 ,7.00 
66.30 ,211.10 ,34.00 ,6.88 ,21.80 ,91.30 ,0.00 ,3.40 ,49.70 ,6.32 
175.10 ,428.50 ,47.00 ,11.16 ,14.90 ,90.40 ,2.30 ,0.50 ,53.70 ,7.20 
160.00 ,428.00 ,64.00 ,130.27 ,9.70 ,90.70 ,2.75 ,1.50 ,53.30 ,5.10 
133.10 ,359.80 ,62.00 ,3.79 ,11.20 ,58.80 ,1.81 ,0.00 ,60.20 ,3.47 
166.80 ,325.40 ,37.00 ,3.31 ,18.70 ,98.10 ,0.20 ,0.00 ,56.40 ,11.20 
201.10 ,434.60 ,34.00 ,12.46 ,20.10 ,79.10 ,17.60 ,0.10 ,45.50 ,1.55 
148.30 ,345.20 ,39.00 ,14.73 ,24.80 ,83.00 ,3.90 ,0.80 ,50.50 ,8.60 
217.10 ,522.10 ,43.00 ,7.29 ,16.90 ,83.70 ,6.10 ,0.10 ,48.00 ,8.27 
169.00 ,419.50 ,43.00 ,16.66 ,19.00 ,75.50 ,20.70 ,0.20 ,49.20 ,4.70 
174.20 ,423.00 ,38.00 ,10.55 ,18.10 ,91.60 ,2.10 ,0.60 ,52.40 ,4.00 
174.40 ,399.90 ,46.00 ,53.07 ,16.60 ,79.20 ,17.50 ,0.60 ,51.30 ,6.70 
199.90 ,423.10 ,35.00 ,10.37 ,19.00 ,90.20 ,8.80 ,0.10 ,51.20 ,5.20 
182.20 ,369.60 ,32.00 ,8.47 ,23.90 ,74.60 ,22.20 ,0.00 ,48.00 ,5.39 
215.40 ,464.50 ,43.00 ,27.41 ,18.60 ,85.70 ,11.40 ,0.70 ,56.20 ,5.00 
202.50 ,443.30 ,51.00 ,67.36 ,15.80 ,92.20 ,2.10 ,0.98 ,54.00 ,9.00 
153.90 ,335.80 ,38.00 ,5.90 ,20.30 ,91.00 ,3.40 ,0.30 ,49.00 ,6.80 
205.80 ,412.80 ,50.00 ,3.21 ,13.60 ,75.50 ,0.10 ,0.19 ,57.60 ,5.00 
203.50 ,467.20 ,56.00 ,17.62 ,14.10 ,86.90 ,4.50 ,0.30 ,57.27 ,5.80 
182.00 ,382.60 ,55.00 ,3.35 ,13.10 ,96.40 ,0.12 ,0.00 ,55.90 ,5.48 
193.90 ,403.30 ,35.00 ,25.40 ,22.00 ,79.40 ,17.60 ,0.90 ,47.50 ,9.50 
178.80 ,275.60 ,49.00 ,3.07 ,13.40 ,91.20 ,0.20 ,0.00 ,63.20 ,9.12 
157.50 ,429.60 ,45.00 ,222.94 ,18.10 ,76.70 ,17.90 ,1.50 ,50.20 ,5.90 
168.20 ,425.40 ,51.00 ,8.74 ,12.10 ,94.20 ,0.60 ,0.00 ,57.50 ,9.20 
136.50 ,356.30 ,26.00 ,63.80 ,35.40 ,94.90 ,0.10 ,0.15 ,54.20 ,5.90 
211.30 ,457.80 ,44.00 ,9.44 ,20.80 ,89.50 ,2.60 ,0.32 ,55.80 ,5.47 
172.60 ,355.40 ,42.00 ,1.41 ,15.50 ,89.00 ,4.10 ,0.00 ,56.90 ,11.50 
138.20 ,350.10 ,60.00 ,3.91 ,13.20 ,80.70 ,0.70 ,0.00 ,65.40 ,6.40 
133.20 ,374.10 ,37.00 ,7.53 ,20.90 ,83.80 ,6.40 ,0.40 ,57.40 ,7.30 
164.30 ,441.10 ,58.00 ,1982.50 ,15.20 ,70.60 ,15.40 ,5.00 ,49.70 ,6.00 
178.20 ,419.80 ,45.00 ,136.05 ,15.90 ,81.20 ,7.60 ,1.75 ,48.10 ,6.20 
178.90 ,424.40 ,38.00 ,12.74 ,21.20 ,86.80 ,5.00 ,0.10 ,47.60 ,2.50 
200.70 ,441.60 ,43.00 ,1.58 ,14.20 ,97.10 ,0.20 ,0.50 ,50.60 ,7.99 
155.80 ,385.40 ,40.00 ,32.62 ,20.60 ,74.60 ,9.80 ,0.80 ,56.90 ,6.47 
159.30 ,443.00 ,45.00 ,118.11 ,15.60 ,86.20 ,4.40 ,1.40 ,46.52 ,5.50 
190.70 ,500.30 ,36.00 ,14.40 ,19.90 ,87.40 ,10.30 ,0.20 ,47.20 ,2.80 
188.10 ,384.20 ,40.00 ,21.35 ,19.30 ,85.00 ,11.10 ,0.27 ,55.60 ,6.20 
186.30 ,424.50 ,46.00 ,40.60 ,14.60 ,84.70 ,8.70 ,0.50 ,59.70 ,5.20 
166.70 ,313.00 ,55.00 ,3.65 ,14.30 ,57.90 ,4.60 ,0.00 ,58.70 ,10.50 
152.70 ,342.00 ,37.00 ,27.25 ,22.10 ,92.40 ,0.30 ,1.00 ,49.33 ,10.30 
143.90 ,367.20 ,41.00 ,48.99 ,22.20 ,93.00 ,1.10 ,0.40 ,56.40 ,6.40 
182.90 ,424.90 ,43.00 ,53.55 ,15.90 ,93.10 ,2.42 ,0.45 ,55.60 ,6.53 
165.80 ,444.50 ,51.00 ,92.38 ,15.80 ,85.60 ,6.30 ,1.30 ,51.40 ,6.20 
164.60 ,472.70 ,39.00 ,70.70 ,26.30 ,73.30 ,22.70 ,1.20 ,43.40 ,3.90 
163.10 ,375.60 ,50.00 ,48.66 ,16.10 ,69.00 ,25.40 ,0.80 ,54.40 ,4.80 
180.80 ,481.00 ,44.00 ,14.86 ,13.50 ,97.80 ,0.40 ,0.29 ,53.80 ,6.70 
172.80 ,439.70 ,39.00 ,6.69 ,15.40 ,97.50 ,1.10 ,0.43 ,55.50 ,6.58 
173.60 ,434.60 ,40.00 ,288.07 ,20.60 ,91.00 ,3.10 ,1.80 ,44.70 ,5.45 
209.20 ,444.50 ,37.00 ,10.10 ,19.20 ,95.80 ,0.82 ,0.30 ,50.80 ,7.80 
186.10 ,473.60 ,37.00 ,8.62 ,19.00 ,97.40 ,0.85 ,0.00 ,55.29 ,7.00 
